nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours
Howard,Wendy,30.0,179.3,46.6,H,oui,aucun,Hauts-de-France,non,oui,3513.0,veuf,2.0,0.57,526.2,899.96,5797.257993377275,947.0
Carter,Megan,24.0,182.4,60.3,F,oui,bac+2,Normandie,oui,non,2601.0,veuf,2.0,0.64,497.8,5000.0,500.0,1112.0
Murphy,Brandon,29.0,179.8,60.8,F,oui,aucun,Occitanie,non,oui,2300.0,veuf,3.0,0.71,737.0,7207.276,12117.285029581042,1813.0
Stone,Adriana,58.0,151.4,34.4,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,2009.0,marié,1.0,0.49,575.2,848.28,12979.355480508058,1672.0
Pham,Kristin,31.0,151.9,75.5,H,non,aucun,Occitanie,non,oui,3147.0,veuf,3.0,0.98,464.0,5000.0,12296.231082044258,1007.0
Harris,Susan,74.0,162.0,84.0,H,oui,master,Normandie,non,oui,2239.0,célibataire,0.0,0.39,619.4,5000.0,30720.397327383813,1532.0
Lynn,Melissa,44.0,166.3,68.9,F,non,master,Hauts-de-France,oui,oui,2494.0,veuf,2.0,0.66,476.4,10000.0,500.0,754.0
Hernandez,James,68.0,169.0,74.4,F,oui,doctorat,Île-de-France,non,non,2070.0,célibataire,0.0,0.45,599.6,10000.0,4700.454678897185,1156.0
Ramos,Derek,75.0,152.8,73.1,H,non,bac,Normandie,non,non,2683.0,divorcé,1.0,0.83,519.6,10000.0,500.0,592.0
French,Amanda,44.0,155.5,67.8,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,3457.0,célibataire,1.0,0.45,774.0,6403.684,29170.109482366,1359.0
Bryan,Cody,50.0,181.3,66.1,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,2535.0,marié,1.0,0.57,669.8,10000.0,500.0,1585.0
Fuentes,Nathan,50.0,182.2,58.5,F,non,doctorat,Bretagne,non,non,3630.0,divorcé,2.0,0.37,591.0,893.75,5750.687513065806,684.0
Lee,Amy,36.0,162.7,97.9,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,2208.0,marié,5.0,0.78,743.0,1140.74,24210.377529592148,1012.0
Miller,Don,21.0,161.9,74.7,H,non,master,Normandie,oui,non,1896.0,célibataire,5.0,0.99,527.4,5422.678,500.0,1552.0
Silva,Samuel,53.0,187.9,60.6,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1674.0,marié,2.0,0.77,780.0,5000.0,22767.25671207982,1136.0
Wong,Leslie,55.0,166.7,54.8,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,3390.0,marié,5.0,0.02,557.6,939.75,25076.00731697344,1660.0
Ortiz,Victoria,56.0,180.2,50.0,F,non,aucun,Hauts-de-France,oui,oui,2063.0,veuf,3.0,0.17,728.0,2439.824,500.0,798.0
Giles,Brandon,18.0,157.1,57.5,F,oui,aucun,Corse,non,non,908.0,divorcé,2.0,0.75,519.6,1203.95,500.0,1627.0
Bowen,Julie,59.0,153.3,50.9,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,5359.0,marié,3.0,0.91,622.0,5000.0,5162.643597749053,1549.0
Savage,Jennifer,75.0,171.9,74.8,H,oui,bac+2,Corse,non,non,2876.0,marié,3.0,0.52,570.0,10000.0,500.0,1924.0
Hernandez,Joshua,57.0,177.7,79.1,F,non,bac,Hauts-de-France,oui,oui,780.0,veuf,1.0,0.03,570.6,5000.0,500.0,782.0
Rodriguez,Madison,31.0,176.7,85.0,F,non,bac+2,Île-de-France,non,non,1874.0,célibataire,3.0,0.48,797.0,9000.0,500.0,1004.0
Thomas,Victor,34.0,168.0,62.2,H,oui,bac+2,Hauts-de-France,non,non,873.0,divorcé,0.0,0.96,546.2,10000.0,500.0,2112.0
Williams,William,53.0,172.2,36.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,1142.0,veuf,0.0,0.96,707.0,5000.0,500.0,1534.0
Brown,Heather,71.0,163.1,66.0,H,non,doctorat,Bretagne,non,oui,2030.0,marié,5.0,0.1,665.8,10000.0,34621.498563602254,595.0
Jenkins,Kelly,75.0,178.1,86.2,F,non,master,Normandie,oui,oui,2073.0,veuf,3.0,0.85,321.0,4134.158,2579.1436236507247,1949.0
Klein,Melanie,72.0,149.8,70.4,F,oui,bac+2,Île-de-France,oui,oui,4663.0,veuf,3.0,0.36,505.0,10000.0,25033.179051047897,1667.0
Carter,Jennifer,36.0,173.9,87.4,F,non,doctorat,Corse,non,non,3532.0,veuf,3.0,0.22,525.6,716.14,500.0,1051.0
Gaines,Paul,50.0,172.6,83.4,H,oui,master,Corse,non,non,2086.0,célibataire,0.0,0.72,463.0,6168.338,500.0,895.0
Wilson,Brooke,18.0,175.3,81.5,F,oui,master,Île-de-France,oui,non,4459.0,célibataire,2.0,0.53,487.8,5000.0,2899.435403447495,372.0
Stephens,Jesse,36.0,164.0,62.9,H,oui,master,Hauts-de-France,non,oui,3992.0,marié,0.0,0.58,361.0,10000.0,27947.372583264972,886.0
Dillon,Amanda,19.0,176.5,88.9,H,oui,master,Normandie,non,non,532.0,marié,5.0,0.6,554.8,9000.0,500.0,704.0
Moss,Sarah,40.0,171.4,84.4,F,non,doctorat,Hauts-de-France,oui,oui,2515.0,divorcé,5.0,0.15,771.0,7229.438,13876.902960417334,312.0
Butler,Rhonda,46.0,171.3,83.6,F,oui,aucun,Île-de-France,oui,oui,3795.0,marié,3.0,0.24,524.0,540.09,14793.600613393675,2016.0
Mclaughlin,Jenny,68.0,185.8,64.2,F,oui,bac+2,Corse,non,oui,701.0,célibataire,4.0,0.08,438.0,5146.226000000001,500.0,1360.0
Edwards,Jeremiah,65.0,180.5,76.4,H,oui,bac,Auvergne-Rhône-Alpes,non,oui,3610.0,veuf,4.0,0.03,539.0,764.42,22724.59424916881,1099.0
Barnett,Zachary,52.0,170.1,88.1,F,non,bac,Provence-Alpes-Côte d’Azur,non,oui,1941.0,célibataire,3.0,0.53,788.0,4359.748,11996.131830512664,1962.0
Taylor,Robin,68.0,176.6,71.6,F,non,aucun,Bretagne,non,non,1853.0,divorcé,4.0,0.46,492.8,5423.5,500.0,2060.0
Evans,Rebecca,31.0,162.8,74.1,H,oui,aucun,Île-de-France,non,oui,1698.0,célibataire,5.0,0.59,571.4,6172.732,21623.66822170804,586.0
Schwartz,Cynthia,33.0,180.5,85.4,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,1595.0,veuf,3.0,0.83,599.0,4195.99,22517.459798615033,1138.0
Alvarez,Melissa,35.0,174.4,67.5,H,non,bac+2,Bretagne,non,oui,5731.125,divorcé,1.0,0.31,691.0,4271.611999999999,39913.545442220304,982.0
Carey,Dylan,40.0,182.0,73.2,F,non,bac+2,Bretagne,oui,oui,3185.0,marié,0.0,0.32,574.0,5000.0,10536.041363331546,2189.0
Rosales,Shane,67.0,168.3,85.3,F,non,doctorat,Île-de-France,non,non,1204.0,veuf,3.0,0.44,474.0,5209.4580000000005,500.0,577.0
Davis,Patricia,36.0,193.8,64.2,F,non,master,Hauts-de-France,oui,oui,1496.0,marié,4.0,0.12,377.0,10000.0,500.0,1653.0
Hill,Matthew,65.0,161.4,73.3,H,non,master,Provence-Alpes-Côte d’Azur,oui,non,4587.0,veuf,2.0,0.77,554.8,10000.0,5044.243625727254,373.0
Espinoza,Justin,39.0,177.3,90.3,F,non,aucun,Bretagne,oui,oui,3746.0,divorcé,4.0,0.24,599.0,5000.0,500.0,907.0
Combs,Leah,28.0,161.8,92.8,H,non,aucun,Hauts-de-France,non,oui,1657.0,marié,2.0,0.54,664.6,5000.0,1248.6644775456436,1732.0
Johnson,Gabriella,20.0,155.1,98.6,F,non,bac,Provence-Alpes-Côte d’Azur,non,non,2698.0,marié,1.0,0.87,496.2,5000.0,500.0,521.0
Padilla,Guy,46.0,175.2,61.4,H,oui,bac,Corse,oui,non,500.0,marié,3.0,0.61,580.6,5000.0,500.0,1486.0
Roberts,John,25.0,167.7,45.6,F,non,master,Hauts-de-France,oui,oui,1808.0,marié,4.0,0.35,771.0,10000.0,8255.07584882979,996.0
Gonzalez,Ashley,54.0,171.0,65.4,H,non,bac,Corse,oui,non,2578.0,marié,3.0,0.59,622.6,10000.0,500.0,1283.0
Lucas,Yvonne,49.0,157.5,78.7,H,non,doctorat,Hauts-de-France,oui,non,1482.0,célibataire,3.0,0.64,473.0,10000.0,500.0,2029.0
Harris,Michael,54.0,174.6,66.1,F,oui,bac,Corse,non,oui,2382.0,divorcé,1.0,0.45,522.0,10000.0,4080.295415239775,996.0
Morgan,Amanda,51.0,163.6,89.3,H,non,master,Hauts-de-France,oui,non,2475.0,divorcé,3.0,0.57,543.0,5000.0,500.0,871.0
Diaz,Manuel,49.0,189.5,88.2,H,oui,bac,Île-de-France,oui,oui,2303.0,veuf,3.0,0.66,729.0,2434.744,23243.462060364003,1429.0
Alvarado,William,53.0,163.9,58.1,H,non,bac,Bretagne,oui,oui,2288.0,divorcé,0.0,0.54,585.2,5266.6,4932.875253899185,1724.0
Cook,Yolanda,60.0,164.4,48.7,F,non,aucun,Bretagne,non,non,2066.0,divorcé,3.0,0.32,544.8,5000.0,500.0,702.0
Rogers,Melissa,34.0,197.20000000000005,70.2,H,non,bac+2,Corse,oui,oui,2087.0,marié,3.0,0.08,397.0,4177.146,500.0,858.0
Brown,Christopher,47.0,160.7,56.0,H,oui,master,Hauts-de-France,oui,oui,2705.0,divorcé,4.0,0.2,625.0,683.42,15592.333397596807,1379.0
Miller,Antonio,49.0,173.2,59.8,H,non,doctorat,Hauts-de-France,non,oui,2176.0,marié,3.0,0.06,808.0,8000.0,32759.23074166911,2211.0
Shelton,Mackenzie,53.0,169.6,61.6,F,non,doctorat,Corse,oui,non,3001.0,marié,0.0,0.16,617.0,4486.688,500.0,760.0
Nelson,Dana,41.0,163.3,65.3,H,oui,bac+2,Corse,oui,non,2775.0,veuf,2.0,0.89,640.6,989.17,500.0,2197.0
Marshall,Kellie,40.0,173.3,51.8,H,oui,bac,Provence-Alpes-Côte d’Azur,non,non,3274.0,veuf,4.0,0.97,499.8,5000.0,1736.5830283209705,978.0
Henry,Mark,45.0,164.0,70.0,H,non,bac,Corse,oui,oui,2294.0,veuf,4.0,0.55,667.8,718.76,500.0,613.0
Collins,Jessica,61.0,167.0,91.9,H,non,aucun,Provence-Alpes-Côte d’Azur,non,non,3201.0,marié,5.0,0.97,421.0,5000.0,500.0,1230.0
Flores,Brian,61.0,174.2,67.2,H,oui,bac,Bretagne,non,non,1144.0,marié,2.0,0.64,669.0,10000.0,500.0,1361.0
Pearson,Roberto,69.0,175.7,61.0,F,oui,bac+2,Bretagne,non,oui,3275.0,veuf,5.0,0.48,617.0,741.87,27886.83938549278,333.0
Melendez,Valerie,46.0,181.2,62.1,H,oui,aucun,Hauts-de-France,oui,non,1289.0,célibataire,4.0,0.55,714.0,10000.0,500.0,2006.0
Thompson,Bradley,22.0,162.6,80.0,H,oui,doctorat,Normandie,non,non,1632.0,célibataire,1.0,0.48,790.0,1040.86,14166.433442700698,1528.0
Hines,Sarah,54.0,164.5,88.1,H,non,master,Hauts-de-France,oui,oui,5727.0,marié,1.0,0.39,462.0,744.37,16048.819086521686,1444.0
Thompson,Danielle,32.0,151.6,62.6,H,non,bac,Hauts-de-France,oui,oui,1719.0,divorcé,5.0,0.86,650.6,10000.0,2411.963453285061,1535.0
Walker,Danielle,43.0,158.8,92.8,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,5731.125,marié,2.0,0.51,672.8,5000.0,22982.46038699835,1335.0
Mccarthy,Ryan,63.0,161.7,53.0,F,oui,aucun,Auvergne-Rhône-Alpes,non,non,3880.0,célibataire,3.0,0.61,662.2,780.53,500.0,2101.0
Hendricks,Tiffany,28.0,172.4,70.4,F,non,master,Bretagne,oui,non,1311.0,marié,1.0,0.73,831.0,2633.746,500.0,507.0
Wang,Michelle,37.0,162.3,82.1,H,oui,master,Bretagne,oui,non,1859.0,marié,5.0,0.39,633.0,10000.0,500.0,2069.0
Diaz,Bradley,37.0,175.8,57.0,F,non,doctorat,Hauts-de-France,non,non,2306.0,divorcé,3.0,0.26,721.0,10000.0,500.0,1811.0
Wright,Rodney,53.0,173.2,85.5,F,non,aucun,Bretagne,oui,non,4148.0,célibataire,3.0,0.56,501.2,7153.7699999999995,500.0,651.0
Miller,Gordon,44.0,166.5,80.3,H,oui,doctorat,Bretagne,oui,oui,2029.0,marié,3.0,0.8,530.0,10000.0,21262.04189508221,729.0
Carter,Jackson,42.0,157.1,47.6,H,oui,master,Occitanie,non,non,2007.0,marié,3.0,0.05,520.8,801.23,6065.385431046143,376.0
Patrick,Manuel,37.0,157.1,81.1,F,non,bac+2,Hauts-de-France,oui,oui,2261.0,marié,5.0,0.4,499.8,10000.0,500.0,1704.0
Wilson,Travis,43.0,170.6,68.8,H,non,bac+2,Corse,oui,non,2738.0,veuf,2.0,0.6,594.2,4349.744,500.0,1887.0
Donovan,Mary,74.0,151.2,77.7,F,non,aucun,Île-de-France,oui,oui,2623.0,marié,2.0,0.93,548.6,5000.0,500.0,1756.0
Mcdowell,Justin,44.0,183.3,67.7,H,non,bac+2,Occitanie,oui,non,3566.0,marié,4.0,0.44,489.6,747.16,500.0,512.0
Campbell,Karen,44.0,154.5,43.9,H,oui,bac,Corse,non,non,1730.0,célibataire,1.0,0.7,574.4,5347.196,500.0,1944.0
King,Karen,21.0,166.3,80.5,F,oui,bac+2,Corse,non,non,1852.0,veuf,1.0,0.24,657.6,384.79,500.0,908.0
Moody,Larry,49.0,158.7,54.2,H,oui,bac+2,Corse,oui,oui,3136.0,marié,2.0,0.62,595.8,2518.278,500.0,2031.0
Mitchell,Gloria,19.0,166.9,79.5,H,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,1843.0,divorcé,2.0,0.69,597.0,5000.0,5295.3331676477055,2265.0
Carroll,Stephen,45.0,184.4,61.9,F,non,bac+2,Normandie,non,oui,2054.0,veuf,4.0,0.53,313.0,5000.0,2555.095001653903,1743.0
Morris,Theresa,71.0,159.3,77.7,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,4285.0,célibataire,2.0,0.65,663.0,5000.0,14642.426335496772,477.0
Curtis,Justin,43.0,161.0,76.8,F,oui,master,Normandie,non,oui,1412.0,veuf,1.0,0.58,480.4,10000.0,25536.91817019739,2257.0
Hansen,Jose,31.0,162.9,58.4,H,oui,aucun,Corse,oui,oui,2674.0,marié,4.0,0.93,523.4,5000.0,500.0,1011.0
Dunn,Jonathon,60.0,159.0,80.2,H,oui,aucun,Occitanie,non,oui,639.0,veuf,2.0,0.59,634.0,5000.0,5564.1331716229415,1123.0
Reyes,Rhonda,37.0,172.1,70.4,H,non,master,Hauts-de-France,oui,oui,2828.0,veuf,3.0,0.67,659.0,861.78,12775.496721277164,588.0
Contreras,Ruth,36.0,165.9,90.7,H,oui,master,Corse,oui,oui,2720.0,divorcé,2.0,0.9,515.4,10000.0,11307.340134796244,2208.0
Morris,Anthony,70.0,146.9,95.5,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,4283.0,célibataire,1.0,0.43,641.6,5342.54,17713.71173974314,1101.0
Davis,Alexander,43.0,143.3,57.4,F,oui,bac,Occitanie,oui,oui,1356.0,divorcé,3.0,0.9,776.0,10000.0,500.0,990.0
Huang,David,20.0,161.4,66.8,H,oui,aucun,Hauts-de-France,oui,oui,1159.0,marié,3.0,0.58,542.0,6167.25,500.0,1561.0
Norton,Shannon,49.0,175.7,91.1,H,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,1738.0,veuf,4.0,0.82,638.0,5000.0,500.0,488.0
Estrada,Zachary,64.0,176.1,56.1,H,oui,master,Occitanie,oui,oui,3341.0,veuf,0.0,0.16,555.2,1384.4360000000001,25351.512430853447,1145.0
Shaffer,Jacqueline,36.0,175.2,76.1,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,500.0,marié,4.0,0.23,628.6,5327.969999999999,500.0,2262.0
Diaz,Ruth,38.0,172.8,84.9,H,non,master,Corse,oui,oui,2381.0,célibataire,2.0,0.97,503.0,5277.098,500.0,758.0
Schneider,Joseph,32.0,172.7,45.5,H,oui,doctorat,Hauts-de-France,oui,non,1821.0,célibataire,4.0,0.73,438.0,10000.0,500.0,1536.0
Hensley,James,53.0,168.9,105.9,H,oui,aucun,Normandie,non,oui,3372.0,célibataire,2.0,0.12,571.0,5000.0,18406.048890076076,1151.0
Sanchez,Christian,74.0,165.5,76.0,H,non,bac+2,Corse,oui,oui,2233.0,célibataire,1.0,0.47,452.0,6160.626,500.0,1101.0
Schwartz,Sean,35.0,161.8,44.6,F,oui,doctorat,Normandie,non,non,1045.0,marié,2.0,0.28,516.6,5000.0,500.0,866.0
Wise,Ashley,61.0,165.4,68.3,F,oui,master,Provence-Alpes-Côte d’Azur,non,non,3732.0,veuf,2.0,0.15,561.0,10000.0,500.0,1961.0
Hernandez,Russell,31.0,158.0,85.2,F,non,bac+2,Occitanie,non,non,2421.0,célibataire,0.0,0.02,783.0,6000.0,1493.6478549403887,1657.0
Pacheco,Lisa,26.0,164.3,61.0,F,oui,master,Bretagne,oui,oui,4636.0,marié,3.0,0.53,405.0,10000.0,26188.53690490632,507.0
Coleman,Sophia,49.0,156.7,39.5,H,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,3049.0,divorcé,2.0,0.17,519.0,10000.0,500.0,1169.0
Thompson,Amy,62.0,157.0,68.3,F,oui,bac,Auvergne-Rhône-Alpes,non,oui,500.0,veuf,3.0,0.07,520.8,1138.96,7272.90708982942,1076.0
Stephens,Linda,23.0,160.2,67.6,H,non,master,Auvergne-Rhône-Alpes,oui,non,3478.0,marié,1.0,0.93,826.0,10000.0,500.0,597.0
King,Jenna,45.0,197.20000000000005,89.6,H,non,bac+2,Hauts-de-France,oui,non,3142.0,divorcé,3.0,0.44,757.0,1044.71,500.0,1821.0
Wood,Christopher,52.0,161.7,80.5,F,non,bac,Île-de-France,non,oui,4902.0,marié,1.0,0.06,567.4,5149.8099999999995,19361.63952120766,1197.0
Murray,Kristin,63.0,170.6,80.2,H,oui,master,Auvergne-Rhône-Alpes,non,non,5368.0,divorcé,3.0,0.14,305.0,4347.146,13801.223405679457,560.0
Warren,Dennis,46.0,168.6,54.4,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,3325.0,marié,3.0,0.23,387.0,5330.9400000000005,15493.450961686816,2039.0
Snow,Joshua,51.0,176.5,95.7,H,oui,aucun,Normandie,non,oui,1205.0,divorcé,3.0,0.72,353.0,10000.0,500.0,1521.0
Crawford,Stephanie,69.0,180.0,51.8,F,non,master,Corse,non,oui,2123.0,célibataire,2.0,0.14,718.0,1420.57,14914.442311272904,1675.0
Chavez,Brandon,42.0,180.3,50.4,H,non,master,Provence-Alpes-Côte d’Azur,oui,non,3400.0,célibataire,3.0,0.26,585.6,1533.0720000000001,500.0,2210.0
Murphy,Melanie,52.0,151.6,63.0,F,non,master,Île-de-France,non,non,3006.0,célibataire,2.0,0.69,485.6,10000.0,500.0,1580.0
Cervantes,Samantha,70.0,165.4,95.2,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1348.0,célibataire,4.0,0.85,559.2,4300.168,25143.347716757944,1560.0
Pruitt,James,39.0,160.9,67.2,H,oui,doctorat,Normandie,non,non,1154.0,marié,4.0,0.13,632.8,10000.0,5513.41386601458,607.0
Prince,Jacob,59.0,181.8,69.4,F,oui,doctorat,Occitanie,oui,non,1160.0,divorcé,1.0,0.85,580.2,5000.0,500.0,1855.0
Smith,Tricia,28.0,154.2,68.6,F,oui,doctorat,Corse,oui,oui,1393.0,célibataire,2.0,0.97,579.0,6139.642,500.0,1765.0
Reynolds,Nicole,74.0,172.0,73.2,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2815.0,divorcé,5.0,0.28,371.0,455.13,23018.36053249013,1776.0
Gardner,Joshua,61.0,173.9,74.8,H,oui,bac+2,Normandie,oui,oui,3409.0,marié,2.0,0.86,727.0,5000.0,13705.399287427968,979.0
Roberts,John,52.0,182.9,80.5,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3779.0,marié,4.0,0.06,685.0,5000.0,27551.03003537352,353.0
Yang,Summer,24.0,172.0,93.8,F,oui,doctorat,Île-de-France,non,non,3134.0,veuf,2.0,0.73,509.8,5000.0,9815.577174103331,2023.0
Terrell,Eric,35.0,179.3,91.6,F,oui,bac+2,Corse,oui,oui,673.0,marié,2.0,0.09,462.0,4232.785999999999,500.0,1898.0
Malone,Ricardo,50.0,170.5,79.0,H,non,doctorat,Île-de-France,oui,oui,2111.0,marié,2.0,0.53,515.0,186.59,26174.02178712231,1425.0
Roberts,Anthony,62.0,182.3,85.9,H,non,doctorat,Hauts-de-France,oui,non,3018.0,veuf,1.0,0.62,617.0,10000.0,500.0,935.0
Wallace,Christina,40.0,164.5,59.9,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,2746.0,divorcé,2.0,0.08,456.0,5000.0,500.0,1776.0
Clark,Joshua,64.0,154.4,72.7,H,non,bac,Auvergne-Rhône-Alpes,non,non,1796.0,marié,2.0,0.03,550.0,4282.933999999999,500.0,839.0
Guerrero,Melissa,47.0,157.1,71.3,H,non,aucun,Hauts-de-France,oui,oui,1859.0,célibataire,1.0,0.05,581.6,5000.0,500.0,377.0
Juarez,Daniel,40.0,171.3,90.3,H,non,bac,Occitanie,non,oui,3445.0,veuf,2.0,0.49,493.0,5000.0,9784.550379589966,1714.0
Wilson,Kylie,61.0,179.3,75.4,F,non,aucun,Auvergne-Rhône-Alpes,non,non,2238.0,célibataire,3.0,0.57,442.0,7243.168,500.0,903.0
Smith,Tammy,67.0,171.2,63.5,H,oui,doctorat,Corse,oui,oui,2982.0,célibataire,3.0,0.92,457.0,7000.0,6669.706771945817,1095.0
Fuller,Ryan,29.0,183.5,60.7,H,non,aucun,Corse,non,non,500.0,marié,2.0,0.16,538.0,5000.0,500.0,1936.0
Todd,Crystal,36.0,185.8,86.1,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,1931.0,marié,3.0,0.35,659.2,5000.0,19515.765117038376,1822.0
Adams,Miranda,58.0,177.8,64.0,F,non,bac,Corse,non,oui,1533.0,marié,5.0,0.35,633.8,1230.65,500.0,1479.0
Brooks,Donald,67.0,170.5,63.8,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,4378.0,veuf,2.0,0.11,671.0,10000.0,27529.090711461624,319.0
Santana,Andrew,61.0,166.3,66.7,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,1960.0,veuf,4.0,0.74,570.6,5000.0,500.0,597.0
George,Virginia,67.0,155.7,93.3,H,non,bac,Corse,non,oui,3550.0,marié,2.0,0.43,415.0,1055.51,3951.376832230327,1082.0
Ramsey,Brandy,37.0,171.1,97.9,F,oui,master,Provence-Alpes-Côte d’Azur,oui,non,1465.0,marié,5.0,0.85,485.6,5000.0,500.0,1302.0
Cox,William,58.0,181.5,58.9,F,oui,master,Île-de-France,non,oui,4351.0,marié,0.0,0.74,698.0,1005.15,39298.74538079463,1874.0
Daniels,Abigail,56.0,182.8,61.1,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,4513.0,célibataire,3.0,0.45,431.0,10000.0,500.0,1523.0
Martinez,Tina,72.0,178.5,69.5,F,non,doctorat,Hauts-de-France,oui,non,2721.0,veuf,5.0,0.21,599.6,5000.0,500.0,1261.0
Murphy,Robert,75.0,187.8,72.2,F,non,doctorat,Bretagne,non,oui,2961.0,célibataire,2.0,0.54,698.0,617.77,26284.76931128271,1626.0
Harris,Ashley,56.0,170.3,82.0,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2160.0,célibataire,5.0,0.82,317.0,4277.03,25920.803549209293,994.0
Ware,Kelly,68.0,176.9,58.0,H,non,bac+2,Hauts-de-France,oui,non,4708.0,veuf,3.0,0.39,781.0,482.3,500.0,569.0
Green,Amber,35.0,164.2,61.4,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,3573.0,célibataire,2.0,0.64,574.4,5000.0,500.0,1205.0
Walters,Stephanie,30.0,168.1,53.4,H,oui,doctorat,Île-de-France,non,oui,2356.0,marié,2.0,0.43,685.0,2547.736,39913.545442220304,1536.0
Diaz,Jay,49.0,168.9,78.9,H,non,bac+2,Île-de-France,non,oui,2903.0,divorcé,0.0,0.04,604.4,4323.023999999999,26709.410817814212,853.0
Palmer,Amanda,59.0,172.7,55.9,H,oui,bac,Corse,oui,non,1001.0,marié,4.0,0.67,505.8,10000.0,500.0,1248.0
Oconnor,Jennifer,56.0,161.8,79.0,F,oui,aucun,Bretagne,oui,oui,2573.0,divorcé,4.0,0.74,567.0,6169.976,3073.9957476377526,1407.0
Taylor,Sara,18.0,163.7,85.3,H,non,master,Auvergne-Rhône-Alpes,oui,oui,1256.0,marié,0.0,0.1,627.2,6484.028,5714.587996088565,1443.0
Valentine,Michael,72.0,172.5,92.6,H,non,doctorat,Bretagne,non,non,3710.0,veuf,2.0,0.06,492.8,4392.2660000000005,12156.279154836657,292.0
Horton,Brett,39.0,176.6,94.7,F,oui,doctorat,Hauts-de-France,oui,oui,1411.0,veuf,2.0,0.37,538.0,10000.0,10372.324298745798,2080.0
Cline,Debbie,58.0,178.0,65.2,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,3477.0,marié,3.0,0.5,336.0,610.82,500.0,773.0
Henson,Sean,65.0,162.9,39.0,H,oui,doctorat,Normandie,non,oui,4040.0,divorcé,4.0,0.4,670.2,762.71,39913.545442220304,1359.0
Webb,Francisco,23.0,181.5,92.7,F,oui,bac,Hauts-de-France,non,non,3332.0,divorcé,3.0,0.47,555.2,5306.030000000001,500.0,972.0
Bradley,William,43.0,164.7,57.4,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2916.0,marié,2.0,0.19,667.8,10000.0,18716.71874849409,1281.0
Jackson,Edward,68.0,148.6,57.6,F,oui,aucun,Corse,oui,oui,3018.0,divorcé,2.0,0.96,479.0,10000.0,500.0,1846.0
Gibson,Lance,44.0,191.4,35.3,F,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3154.0,marié,2.0,0.14,708.0,5000.0,3502.7203464451472,1829.0
Castillo,Julia,20.0,186.9,84.4,H,oui,master,Hauts-de-France,non,oui,500.0,marié,5.0,0.81,512.0,5000.0,13107.70401354985,1162.0
Hendricks,Amanda,74.0,165.8,54.6,H,non,bac,Île-de-France,oui,oui,842.0,marié,4.0,0.54,529.0,907.24,500.0,1590.0
Garcia,Angela,51.0,157.7,70.9,H,oui,master,Corse,oui,oui,3394.0,célibataire,3.0,0.18,588.0,10000.0,16574.22315162972,1656.0
Harris,Jimmy,20.0,184.3,71.4,H,oui,bac,Hauts-de-France,oui,oui,4144.0,marié,0.0,0.19,582.0,10000.0,500.0,399.0
Cervantes,Julie,73.0,179.1,64.3,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,3048.0,marié,0.0,0.11,462.0,10000.0,24724.24988989409,2229.0
Bridges,Paula,56.0,164.0,70.6,H,oui,doctorat,Occitanie,oui,oui,1329.0,célibataire,3.0,0.97,341.0,10000.0,18371.330836424415,714.0
Hooper,Michael,57.0,177.6,60.0,F,non,doctorat,Auvergne-Rhône-Alpes,oui,non,5036.0,marié,1.0,0.36,531.4,707.89,2819.436024258998,1589.0
Ryan,Jenny,22.0,160.0,67.1,H,oui,bac+2,Normandie,oui,oui,1295.0,divorcé,2.0,0.9,567.6,640.5,500.0,1332.0
